"date","experiment","level","model","temporal_resolution","variable","realization_number","model_ID","CMIP6_table","CMIP6_table_shortname","grid"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","CIESM","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","near_surface_air_temperature","r1i1p1f1","CIESM","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","CIESM","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","surface_downward_northward_wind_stress","r1i1p1f1","CIESM","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ciesm","monthly","surface_temperature","r1i1p1f1","CIESM","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","surface_upward_latent_heat_flux","r1i1p1f1","CMCC-CM2-SR5","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","CMCC-CM2-SR5","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","surface_air_pressure","r1i1p1f1","CMCC-CM2-SR5","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","sea_level_pressure","r1i1p1f1","CMCC-CM2-SR5","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","CMCC-CM2-SR5","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","CMCC-CM2-SR5","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","CMCC-CM2-SR5","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","near_surface_air_temperature","r1i1p1f1","CMCC-CM2-SR5","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","CMCC-CM2-SR5","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","surface_downward_northward_wind_stress","r1i1p1f1","CMCC-CM2-SR5","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_cm2_sr5","monthly","surface_temperature","r1i1p1f1","CMCC-CM2-SR5","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","surface_upward_latent_heat_flux","r1i1p1f1","CMCC-ESM2","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","CMCC-ESM2","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","surface_air_pressure","r1i1p1f1","CMCC-ESM2","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","sea_level_pressure","r1i1p1f1","CMCC-ESM2","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","CMCC-ESM2","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","CMCC-ESM2","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","CMCC-ESM2","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","near_surface_air_temperature","r1i1p1f1","CMCC-ESM2","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","CMCC-ESM2","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","surface_downward_northward_wind_stress","r1i1p1f1","CMCC-ESM2","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cmcc_esm2","monthly","surface_temperature","r1i1p1f1","CMCC-ESM2","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","surface_upward_latent_heat_flux","r1i1p1f2","CNRM-CM6-1","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","surface_upward_sensible_heat_flux","r1i1p1f2","CNRM-CM6-1","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","surface_air_pressure","r1i1p1f2","CNRM-CM6-1","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","sea_level_pressure","r1i1p1f2","CNRM-CM6-1","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","toa_outgoing_longwave_radiation","r1i1p1f2","CNRM-CM6-1","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","surface_downwelling_shortwave_radiation","r1i1p1f2","CNRM-CM6-1","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","toa_outgoing_shortwave_radiation","r1i1p1f2","CNRM-CM6-1","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","near_surface_air_temperature","r1i1p1f2","CNRM-CM6-1","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","surface_downward_eastward_wind_stress","r1i1p1f2","CNRM-CM6-1","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","surface_downward_northward_wind_stress","r1i1p1f2","CNRM-CM6-1","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1","monthly","surface_temperature","r1i1p1f2","CNRM-CM6-1","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","surface_upward_latent_heat_flux","r1i1p1f2","CNRM-CM6-1-HR","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","surface_upward_sensible_heat_flux","r1i1p1f2","CNRM-CM6-1-HR","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","surface_air_pressure","r1i1p1f2","CNRM-CM6-1-HR","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","sea_level_pressure","r1i1p1f2","CNRM-CM6-1-HR","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","toa_outgoing_longwave_radiation","r1i1p1f2","CNRM-CM6-1-HR","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","surface_downwelling_shortwave_radiation","r1i1p1f2","CNRM-CM6-1-HR","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","toa_outgoing_shortwave_radiation","r1i1p1f2","CNRM-CM6-1-HR","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","near_surface_air_temperature","r1i1p1f2","CNRM-CM6-1-HR","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","surface_downward_eastward_wind_stress","r1i1p1f2","CNRM-CM6-1-HR","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","surface_downward_northward_wind_stress","r1i1p1f2","CNRM-CM6-1-HR","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_cm6_1_hr","monthly","surface_temperature","r1i1p1f2","CNRM-CM6-1-HR","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","surface_upward_latent_heat_flux","r1i1p1f2","CNRM-ESM2-1","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","surface_upward_sensible_heat_flux","r1i1p1f2","CNRM-ESM2-1","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","surface_air_pressure","r1i1p1f2","CNRM-ESM2-1","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","sea_level_pressure","r1i1p1f2","CNRM-ESM2-1","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","toa_outgoing_longwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","surface_downwelling_shortwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","toa_outgoing_shortwave_radiation","r1i1p1f2","CNRM-ESM2-1","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","near_surface_air_temperature","r1i1p1f2","CNRM-ESM2-1","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","surface_downward_eastward_wind_stress","r1i1p1f2","CNRM-ESM2-1","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","surface_downward_northward_wind_stress","r1i1p1f2","CNRM-ESM2-1","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","cnrm_esm2_1","monthly","surface_temperature","r1i1p1f2","CNRM-ESM2-1","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","surface_upward_latent_heat_flux","r1i1p2f1","CANESM5-CANOE","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","surface_upward_sensible_heat_flux","r1i1p2f1","CANESM5-CANOE","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","surface_air_pressure","r1i1p2f1","CANESM5-CANOE","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","sea_level_pressure","r1i1p2f1","CANESM5-CANOE","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","toa_outgoing_longwave_radiation","r1i1p2f1","CANESM5-CANOE","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","surface_downwelling_shortwave_radiation","r1i1p2f1","CANESM5-CANOE","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","toa_outgoing_shortwave_radiation","r1i1p2f1","CANESM5-CANOE","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","near_surface_air_temperature","r1i1p2f1","CANESM5-CANOE","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","surface_downward_eastward_wind_stress","r1i1p2f1","CANESM5-CANOE","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","surface_downward_northward_wind_stress","r1i1p2f1","CANESM5-CANOE","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","canesm5_canoe","monthly","surface_temperature","r1i1p2f1","CANESM5-CANOE","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","surface_upward_latent_heat_flux","r1i1p1f1","E3SM-1-1","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","E3SM-1-1","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","surface_air_pressure","r1i1p1f1","E3SM-1-1","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","sea_level_pressure","r1i1p1f1","E3SM-1-1","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","E3SM-1-1","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","E3SM-1-1","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","E3SM-1-1","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","near_surface_air_temperature","r1i1p1f1","E3SM-1-1","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","E3SM-1-1","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","surface_downward_northward_wind_stress","r1i1p1f1","E3SM-1-1","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","e3sm_1_1","monthly","surface_temperature","r1i1p1f1","E3SM-1-1","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","surface_upward_latent_heat_flux","r1i1p1f1","EC-EARTH3-CC","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","EC-EARTH3-CC","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","surface_air_pressure","r1i1p1f1","EC-EARTH3-CC","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","sea_level_pressure","r1i1p1f1","EC-EARTH3-CC","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","EC-EARTH3-CC","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","EC-EARTH3-CC","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","EC-EARTH3-CC","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","near_surface_air_temperature","r1i1p1f1","EC-EARTH3-CC","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","EC-EARTH3-CC","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","surface_downward_northward_wind_stress","r1i1p1f1","EC-EARTH3-CC","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_cc","monthly","surface_temperature","r1i1p1f1","EC-EARTH3-CC","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","surface_upward_latent_heat_flux","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","surface_air_pressure","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","sea_level_pressure","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","near_surface_air_temperature","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","surface_downward_northward_wind_stress","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","ec_earth3_veg_lr","monthly","surface_temperature","r1i1p1f1","EC-EARTH3-VEG-LR","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","surface_upward_latent_heat_flux","r1i1p1f1","FGOALS-F3-L","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","FGOALS-F3-L","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","surface_air_pressure","r1i1p1f1","FGOALS-F3-L","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","sea_level_pressure","r1i1p1f1","FGOALS-F3-L","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","FGOALS-F3-L","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","FGOALS-F3-L","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","FGOALS-F3-L","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","near_surface_air_temperature","r1i1p1f1","FGOALS-F3-L","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","FGOALS-F3-L","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","surface_downward_northward_wind_stress","r1i1p1f1","FGOALS-F3-L","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_f3_l","monthly","surface_temperature","r1i1p1f1","FGOALS-F3-L","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","surface_upward_latent_heat_flux","r1i1p1f1","FGOALS-G3","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","FGOALS-G3","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","surface_air_pressure","r1i1p1f1","FGOALS-G3","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","sea_level_pressure","r1i1p1f1","FGOALS-G3","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","FGOALS-G3","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","near_surface_air_temperature","r1i1p1f1","FGOALS-G3","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","FGOALS-G3","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","surface_downward_northward_wind_stress","r1i1p1f1","FGOALS-G3","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fgoals_g3","monthly","surface_temperature","r1i1p1f1","FGOALS-G3","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","surface_upward_latent_heat_flux","r1i1p1f1","FIO-ESM-2-0","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","FIO-ESM-2-0","Amon","hfss","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","surface_air_pressure","r1i1p1f1","FIO-ESM-2-0","Amon","ps","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","sea_level_pressure","r1i1p1f1","FIO-ESM-2-0","Amon","psl","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","toa_outgoing_longwave_radiation","r1i1p1f1","FIO-ESM-2-0","Amon","rlut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","surface_downwelling_shortwave_radiation","r1i1p1f1","FIO-ESM-2-0","Amon","rsds","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","toa_outgoing_shortwave_radiation","r1i1p1f1","FIO-ESM-2-0","Amon","rsut","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","near_surface_air_temperature","r1i1p1f1","FIO-ESM-2-0","Amon","tas","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","surface_downward_eastward_wind_stress","r1i1p1f1","FIO-ESM-2-0","Amon","tauu","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","surface_downward_northward_wind_stress","r1i1p1f1","FIO-ESM-2-0","Amon","tauv","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","fio_esm_2_0","monthly","surface_temperature","r1i1p1f1","FIO-ESM-2-0","Amon","ts","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","gfdl_esm4","monthly","surface_upward_latent_heat_flux","r1i1p1f1","GFDL-ESM4","Amon","hfls","gn"
"2015-01-16/2100-12-16","ssp5_8_5","single_levels","gfdl_esm4","monthly","surface_upward_sensible_heat_flux","r1i1p1f1","GFDL-ESM4","Amon","hfss","gn"
